city,team,team_name,year,total,home,away,week,weekly_attendance
Miami,Miami,Dolphins,2003,1158236,587787,570449,9,73258
Miami,Miami,Dolphins,2003,1158236,587787,570449,10,68809
Miami,Miami,Dolphins,2003,1158236,587787,570449,11,73333
Miami,Miami,Dolphins,2003,1158236,587787,570449,12,73578
Miami,Miami,Dolphins,2003,1158236,587787,570449,13,64110
Miami,Miami,Dolphins,2003,1158236,587787,570449,14,68436
Miami,Miami,Dolphins,2003,1158236,587787,570449,15,73780
Miami,Miami,Dolphins,2003,1158236,587787,570449,16,73319
Miami,Miami,Dolphins,2003,1158236,587787,570449,17,73720
Minneapolis,Minnesota,Vikings,2003,1017297,513437,503860,1,70505
Minneapolis,Minnesota,Vikings,2003,1017297,513437,503860,2,64144
Minneapolis,Minnesota,Vikings,2003,1017297,513437,503860,3,60865
Minneapolis,Minnesota,Vikings,2003,1017297,513437,503860,4,64111
Minneapolis,Minnesota,Vikings,2003,1017297,513437,503860,5,70427
Minneapolis,Minnesota,Vikings,2003,1017297,513437,503860,6,NA
Minneapolis,Minnesota,Vikings,2003,1017297,513437,503860,7,64381
Minneapolis,Minnesota,Vikings,2003,1017297,513437,503860,8,64114
Minneapolis,Minnesota,Vikings,2003,1017297,513437,503860,9,64482
Minneapolis,Minnesota,Vikings,2003,1017297,513437,503860,10,64738
Minneapolis,Minnesota,Vikings,2003,1017297,513437,503860,11,56653
Minneapolis,Minnesota,Vikings,2003,1017297,513437,503860,12,63946
Minneapolis,Minnesota,Vikings,2003,1017297,513437,503860,13,66134
Minneapolis,Minnesota,Vikings,2003,1017297,513437,503860,14,63968
Minneapolis,Minnesota,Vikings,2003,1017297,513437,503860,15,61804
Minneapolis,Minnesota,Vikings,2003,1017297,513437,503860,16,64291
Minneapolis,Minnesota,Vikings,2003,1017297,513437,503860,17,52734
Foxborough,New England,Patriots,2003,1127515,547488,580027,1,73262
Foxborough,New England,Patriots,2003,1127515,547488,580027,2,67624
Foxborough,New England,Patriots,2003,1127515,547488,580027,3,68436
Foxborough,New England,Patriots,2003,1127515,547488,580027,4,83632
Foxborough,New England,Patriots,2003,1127515,547488,580027,5,68436
Foxborough,New England,Patriots,2003,1127515,547488,580027,6,68436
Foxborough,New England,Patriots,2003,1127515,547488,580027,7,73650
Foxborough,New England,Patriots,2003,1127515,547488,580027,8,68436
Foxborough,New England,Patriots,2003,1127515,547488,580027,9,76203
Foxborough,New England,Patriots,2003,1127515,547488,580027,10,NA
Foxborough,New England,Patriots,2003,1127515,547488,580027,11,68436
Foxborough,New England,Patriots,2003,1127515,547488,580027,12,70719
Foxborough,New England,Patriots,2003,1127515,547488,580027,13,57102
Foxborough,New England,Patriots,2003,1127515,547488,580027,14,68436
Foxborough,New England,Patriots,2003,1127515,547488,580027,15,68436
Foxborough,New England,Patriots,2003,1127515,547488,580027,16,77835
Foxborough,New England,Patriots,2003,1127515,547488,580027,17,68436
New Orleans,New Orleans,Saints,2003,1072640,548894,523746,1,52250
New Orleans,New Orleans,Saints,2003,1072640,548894,523746,2,68390
New Orleans,New Orleans,Saints,2003,1072640,548894,523746,3,68809
New Orleans,New Orleans,Saints,2003,1072640,548894,523746,4,70020
New Orleans,New Orleans,Saints,2003,1072640,548894,523746,5,72496
New Orleans,New Orleans,Saints,2003,1072640,548894,523746,6,68390
New Orleans,New Orleans,Saints,2003,1072640,548894,523746,7,70837
New Orleans,New Orleans,Saints,2003,1072640,548894,523746,8,68370
New Orleans,New Orleans,Saints,2003,1072640,548894,523746,9,65524
New Orleans,New Orleans,Saints,2003,1072640,548894,523746,10,NA
New Orleans,New Orleans,Saints,2003,1072640,548894,523746,11,68432
New Orleans,New Orleans,Saints,2003,1072640,548894,523746,12,67802
New Orleans,New Orleans,Saints,2003,1072640,548894,523746,13,76821
New Orleans,New Orleans,Saints,2003,1072640,548894,523746,14,68442
New Orleans,New Orleans,Saints,2003,1072640,548894,523746,15,68399
New Orleans,New Orleans,Saints,2003,1072640,548894,523746,16,49207
New Orleans,New Orleans,Saints,2003,1072640,548894,523746,17,68451
New York,New York,Giants,2003,1190530,628960,561570,1,78666
New York,New York,Giants,2003,1190530,628960,561570,2,78907
New York,New York,Giants,2003,1190530,628960,561570,3,84856
New York,New York,Giants,2003,1190530,628960,561570,4,NA
New York,New York,Giants,2003,1190530,628960,561570,5,78863
New York,New York,Giants,2003,1190530,628960,561570,6,68436
New York,New York,Giants,2003,1190530,628960,561570,7,78883
New York,New York,Giants,2003,1190530,628960,561570,8,64114
New York,New York,Giants,2003,1190530,628960,561570,9,78132
New York,New York,Giants,2003,1190530,628960,561570,10,78813
New York,New York,Giants,2003,1190530,628960,561570,11,67867
New York,New York,Giants,2003,1190530,628960,561570,12,65648
New York,New York,Giants,2003,1190530,628960,561570,13,78481
New York,New York,Giants,2003,1190530,628960,561570,14,78217
New York,New York,Giants,2003,1190530,628960,561570,15,68399
New York,New York,Giants,2003,1190530,628960,561570,16,64118
New York,New York,Giants,2003,1190530,628960,561570,17,78130
New York,New York,Jets,2003,1169808,622255,547553,1,85420
New York,New York,Jets,2003,1169808,622255,547553,2,77461
New York,New York,Jets,2003,1169808,622255,547553,3,68436
New York,New York,Jets,2003,1169808,622255,547553,4,77863
New York,New York,Jets,2003,1169808,622255,547553,5,NA
New York,New York,Jets,2003,1169808,622255,547553,6,77740
New York,New York,Jets,2003,1169808,622255,547553,7,70623
New York,New York,Jets,2003,1169808,622255,547553,8,67853
New York,New York,Jets,2003,1169808,622255,547553,9,78132
New York,New York,Jets,2003,1169808,622255,547553,10,51909
New York,New York,Jets,2003,1169808,622255,547553,11,56801
New York,New York,Jets,2003,1169808,622255,547553,12,77614
New York,New York,Jets,2003,1169808,622255,547553,13,77710
New York,New York,Jets,2003,1169808,622255,547553,14,72791
New York,New York,Jets,2003,1169808,622255,547553,15,77900
New York,New York,Jets,2003,1169808,622255,547553,16,77835
New York,New York,Jets,2003,1169808,622255,547553,17,73720
Oakland,Oakland,Raiders,2003,975793,440063,535730,1,68809
Oakland,Oakland,Raiders,2003,975793,440063,535730,2,50135
Oakland,Oakland,Raiders,2003,975793,440063,535730,3,76753
Oakland,Oakland,Raiders,2003,975793,440063,535730,4,54078
Oakland,Oakland,Raiders,2003,975793,440063,535730,5,61099
Oakland,Oakland,Raiders,2003,975793,440063,535730,6,73318
Oakland,Oakland,Raiders,2003,975793,440063,535730,7,62391
Oakland,Oakland,Raiders,2003,975793,440063,535730,8,NA
Oakland,Oakland,Raiders,2003,975793,440063,535730,9,61561
Oakland,Oakland,Raiders,2003,975793,440063,535730,10,51909
Oakland,Oakland,Raiders,2003,975793,440063,535730,11,56653
Oakland,Oakland,Raiders,2003,975793,440063,535730,12,78889
Oakland,Oakland,Raiders,2003,975793,440063,535730,13,57201
Oakland,Oakland,Raiders,2003,975793,440063,535730,14,53079
Oakland,Oakland,Raiders,2003,975793,440063,535730,15,45398
Oakland,Oakland,Raiders,2003,975793,440063,535730,16,62298
Oakland,Oakland,Raiders,2003,975793,440063,535730,17,62222
Philadelphia,Philadelphia,Eagles,2003,1124063,544349,579714,1,67772
Philadelphia,Philadelphia,Eagles,2003,1124063,544349,579714,2,67624
Philadelphia,Philadelphia,Eagles,2003,1124063,544349,579714,3,NA
Philadelphia,Philadelphia,Eagles,2003,1124063,544349,579714,4,73305
Philadelphia,Philadelphia,Eagles,2003,1124063,544349,579714,5,67792
Philadelphia,Philadelphia,Eagles,2003,1124063,544349,579714,6,63648
Philadelphia,Philadelphia,Eagles,2003,1124063,544349,579714,7,78883
Philadelphia,Philadelphia,Eagles,2003,1124063,544349,579714,8,67853
Philadelphia,Philadelphia,Eagles,2003,1124063,544349,579714,9,70064
Philadelphia,Philadelphia,Eagles,2003,1124063,544349,579714,10,70291
Philadelphia,Philadelphia,Eagles,2003,1124063,544349,579714,11,67867
Philadelphia,Philadelphia,Eagles,2003,1124063,544349,579714,12,67802
Philadelphia,Philadelphia,Eagles,2003,1124063,544349,579714,13,72977
Philadelphia,Philadelphia,Eagles,2003,1124063,544349,579714,14,69773
Philadelphia,Philadelphia,Eagles,2003,1124063,544349,579714,15,73780
Philadelphia,Philadelphia,Eagles,2003,1124063,544349,579714,16,67866
Philadelphia,Philadelphia,Eagles,2003,1124063,544349,579714,17,76766
Pittsburgh,Pittsburgh,Steelers,2003,1052513,477584,574929,1,63157
Pittsburgh,Pittsburgh,Steelers,2003,1052513,477584,574929,2,78416
Pittsburgh,Pittsburgh,Steelers,2003,1052513,477584,574929,3,64596
Pittsburgh,Pittsburgh,Steelers,2003,1052513,477584,574929,4,63244
Pittsburgh,Pittsburgh,Steelers,2003,1052513,477584,574929,5,64595
Pittsburgh,Pittsburgh,Steelers,2003,1052513,477584,574929,6,75974
Pittsburgh,Pittsburgh,Steelers,2003,1052513,477584,574929,7,NA
Pittsburgh,Pittsburgh,Steelers,2003,1052513,477584,574929,8,62665
Pittsburgh,Pittsburgh,Steelers,2003,1052513,477584,574929,9,66507
Pittsburgh,Pittsburgh,Steelers,2003,1052513,477584,574929,10,59520
Pittsburgh,Pittsburgh,Steelers,2003,1052513,477584,574929,11,67877
Pittsburgh,Pittsburgh,Steelers,2003,1052513,477584,574929,12,73658
Pittsburgh,Pittsburgh,Steelers,2003,1052513,477584,574929,13,58797
Pittsburgh,Pittsburgh,Steelers,2003,1052513,477584,574929,14,53079
Pittsburgh,Pittsburgh,Steelers,2003,1052513,477584,574929,15,77900
Pittsburgh,Pittsburgh,Steelers,2003,1052513,477584,574929,16,52527
Pittsburgh,Pittsburgh,Steelers,2003,1052513,477584,574929,17,70001
San Diego,San Diego,Chargers,2003,997271,492165,505106,1,78048
San Diego,San Diego,Chargers,2003,997271,492165,505106,2,65445
San Diego,San Diego,Chargers,2003,997271,492165,505106,3,52028
San Diego,San Diego,Chargers,2003,997271,492165,505106,4,54078
San Diego,San Diego,Chargers,2003,997271,492165,505106,5,48954
San Diego,San Diego,Chargers,2003,997271,492165,505106,6,NA
San Diego,San Diego,Chargers,2003,997271,492165,505106,7,73238
San Diego,San Diego,Chargers,2003,997271,492165,505106,8,73014
San Diego,San Diego,Chargers,2003,997271,492165,505106,9,61500
San Diego,San Diego,Chargers,2003,997271,492165,505106,10,64738
San Diego,San Diego,Chargers,2003,997271,492165,505106,11,75217
San Diego,San Diego,Chargers,2003,997271,492165,505106,12,52069
San Diego,San Diego,Chargers,2003,997271,492165,505106,13,57671
San Diego,San Diego,Chargers,2003,997271,492165,505106,14,61544
San Diego,San Diego,Chargers,2003,997271,492165,505106,15,64978
San Diego,San Diego,Chargers,2003,997271,492165,505106,16,52527
San Diego,San Diego,Chargers,2003,997271,492165,505106,17,62222
San Francisco,San Francisco,49ers,2003,1050337,540644,509693,1,67554
San Francisco,San Francisco,49ers,2003,1050337,540644,509693,2,65990
San Francisco,San Francisco,49ers,2003,1050337,540644,509693,3,67412
San Francisco,San Francisco,49ers,2003,1050337,540644,509693,4,64111
San Francisco,San Francisco,49ers,2003,1050337,540644,509693,5,67365
San Francisco,San Francisco,49ers,2003,1050337,540644,509693,6,66437
San Francisco,San Francisco,49ers,2003,1050337,540644,509693,7,67809
San Francisco,San Francisco,49ers,2003,1050337,540644,509693,8,40824
San Francisco,San Francisco,49ers,2003,1050337,540644,509693,9,67812
San Francisco,San Francisco,49ers,2003,1050337,540644,509693,10,NA
San Francisco,San Francisco,49ers,2003,1050337,540644,509693,11,67877
San Francisco,San Francisco,49ers,2003,1050337,540644,509693,12,70250
San Francisco,San Francisco,49ers,2003,1050337,540644,509693,13,69549
San Francisco,San Francisco,49ers,2003,1050337,540644,509693,14,66975
San Francisco,San Francisco,49ers,2003,1050337,540644,509693,15,64666
San Francisco,San Francisco,49ers,2003,1050337,540644,509693,16,67866
San Francisco,San Francisco,49ers,2003,1050337,540644,509693,17,67840
Seattle,Seattle,Seahawks,2003,1005938,512150,493788,1,52250
Seattle,Seattle,Seahawks,2003,1005938,512150,493788,2,23127
Seattle,Seattle,Seahawks,2003,1005938,512150,493788,3,65841
Seattle,Seattle,Seahawks,2003,1005938,512150,493788,4,NA
Seattle,Seattle,Seahawks,2003,1005938,512150,493788,5,70365
Seattle,Seattle,Seahawks,2003,1005938,512150,493788,6,66437
Seattle,Seattle,Seahawks,2003,1005938,512150,493788,7,65671
Seattle,Seattle,Seahawks,2003,1005938,512150,493788,8,52131
Seattle,Seattle,Seahawks,2003,1005938,512150,493788,9,66507
Seattle,Seattle,Seahawks,2003,1005938,512150,493788,10,80728
Seattle,Seattle,Seahawks,2003,1005938,512150,493788,11,65865
Seattle,Seattle,Seahawks,2003,1005938,512150,493788,12,69477
Seattle,Seattle,Seahawks,2003,1005938,512150,493788,13,64680
Seattle,Seattle,Seahawks,2003,1005938,512150,493788,14,63968
Seattle,Seattle,Seahawks,2003,1005938,512150,493788,15,66152
Seattle,Seattle,Seahawks,2003,1005938,512150,493788,16,64899
Seattle,Seattle,Seahawks,2003,1005938,512150,493788,17,67840
St. Louis,St. Louis,Rams,2003,1041463,528456,513007,1,78666
St. Louis,St. Louis,Rams,2003,1041463,528456,513007,2,65990
St. Louis,St. Louis,Rams,2003,1041463,528456,513007,3,65841
St. Louis,St. Louis,Rams,2003,1041463,528456,513007,4,65758
St. Louis,St. Louis,Rams,2003,1041463,528456,513007,5,NA
St. Louis,St. Louis,Rams,2003,1041463,528456,513007,6,66075
St. Louis,St. Louis,Rams,2003,1041463,528456,513007,7,66201
St. Louis,St. Louis,Rams,2003,1041463,528456,513007,8,62665
St. Louis,St. Louis,Rams,2003,1041463,528456,513007,9,67812
St. Louis,St. Louis,Rams,2003,1041463,528456,513007,10,66085
St. Louis,St. Louis,Rams,2003,1041463,528456,513007,11,61820
St. Louis,St. Louis,Rams,2003,1041463,528456,513007,12,42089
St. Louis,St. Louis,Rams,2003,1041463,528456,513007,13,66134
St. Louis,St. Louis,Rams,2003,1041463,528456,513007,14,73108
St. Louis,St. Louis,Rams,2003,1041463,528456,513007,15,66152
St. Louis,St. Louis,Rams,2003,1041463,528456,513007,16,66061
St. Louis,St. Louis,Rams,2003,1041463,528456,513007,17,61006
Tampa Bay,Tampa Bay,Buccaneers,2003,1087333,524352,562981,1,67772
Tampa Bay,Tampa Bay,Buccaneers,2003,1087333,524352,562981,2,65621
Tampa Bay,Tampa Bay,Buccaneers,2003,1087333,524352,562981,3,70871
Tampa Bay,Tampa Bay,Buccaneers,2003,1087333,524352,562981,4,NA
Tampa Bay,Tampa Bay,Buccaneers,2003,1087333,524352,562981,5,65647
Tampa Bay,Tampa Bay,Buccaneers,2003,1087333,524352,562981,6,85490
Tampa Bay,Tampa Bay,Buccaneers,2003,1087333,524352,562981,7,67809
Tampa Bay,Tampa Bay,Buccaneers,2003,1087333,524352,562981,8,65602
Tampa Bay,Tampa Bay,Buccaneers,2003,1087333,524352,562981,9,65524
Tampa Bay,Tampa Bay,Buccaneers,2003,1087333,524352,562981,10,73245
Tampa Bay,Tampa Bay,Buccaneers,2003,1087333,524352,562981,11,65614
Tampa Bay,Tampa Bay,Buccaneers,2003,1087333,524352,562981,12,65648
Tampa Bay,Tampa Bay,Buccaneers,2003,1087333,524352,562981,13,60543
Tampa Bay,Tampa Bay,Buccaneers,2003,1087333,524352,562981,14,68442
Tampa Bay,Tampa Bay,Buccaneers,2003,1087333,524352,562981,15,65124
Tampa Bay,Tampa Bay,Buccaneers,2003,1087333,524352,562981,16,65572
Tampa Bay,Tampa Bay,Buccaneers,2003,1087333,524352,562981,17,68809
Nashville,Tennessee,Titans,2003,1087279,550472,536807,1,68809
Nashville,Tennessee,Titans,2003,1087279,550472,536807,2,56999
Nashville,Tennessee,Titans,2003,1087279,550472,536807,3,68809
Nashville,Tennessee,Titans,2003,1087279,550472,536807,4,63244
Nashville,Tennessee,Titans,2003,1087279,550472,536807,5,68436
Nashville,Tennessee,Titans,2003,1087279,550472,536807,6,68809
Nashville,Tennessee,Titans,2003,1087279,550472,536807,7,72851
Nashville,Tennessee,Titans,2003,1087279,550472,536807,8,55918
Nashville,Tennessee,Titans,2003,1087279,550472,536807,9,NA
Nashville,Tennessee,Titans,2003,1087279,550472,536807,10,68809
Nashville,Tennessee,Titans,2003,1087279,550472,536807,11,68809
Nashville,Tennessee,Titans,2003,1087279,550472,536807,12,70891
Nashville,Tennessee,Titans,2003,1087279,550472,536807,13,77710
Nashville,Tennessee,Titans,2003,1087279,550472,536807,14,68809
Nashville,Tennessee,Titans,2003,1087279,550472,536807,15,68809
Nashville,Tennessee,Titans,2003,1087279,550472,536807,16,70758
Nashville,Tennessee,Titans,2003,1087279,550472,536807,17,68809
Washington,Washington,Redskins,2003,1194366,643997,550369,1,85420
Washington,Washington,Redskins,2003,1194366,643997,550369,2,70241
Washington,Washington,Redskins,2003,1194366,643997,550369,3,84856
Washington,Washington,Redskins,2003,1194366,643997,550369,4,83632
Washington,Washington,Redskins,2003,1194366,643997,550369,5,67792
Washington,Washington,Redskins,2003,1194366,643997,550369,6,85490
Washington,Washington,Redskins,2003,1194366,643997,550369,7,73149
Washington,Washington,Redskins,2003,1194366,643997,550369,8,NA
Washington,Washington,Redskins,2003,1194366,643997,550369,9,64002
Washington,Washington,Redskins,2003,1194366,643997,550369,10,80728
Washington,Washington,Redskins,2003,1194366,643997,550369,11,73263
Washington,Washington,Redskins,2003,1194366,643997,550369,12,73578
Washington,Washington,Redskins,2003,1194366,643997,550369,13,76821
Washington,Washington,Redskins,2003,1194366,643997,550369,14,78217
Washington,Washington,Redskins,2003,1194366,643997,550369,15,70284
Washington,Washington,Redskins,2003,1194366,643997,550369,16,50127
Washington,Washington,Redskins,2003,1194366,643997,550369,17,76766
Arizona,Arizona,Cardinals,2004,838557,300267,538290,1,65538
Arizona,Arizona,Cardinals,2004,838557,300267,538290,2,51557
Arizona,Arizona,Cardinals,2004,838557,300267,538290,3,70534
Arizona,Arizona,Cardinals,2004,838557,300267,538290,4,28109
Arizona,Arizona,Cardinals,2004,838557,300267,538290,5,62836
Arizona,Arizona,Cardinals,2004,838557,300267,538290,6,NA
Arizona,Arizona,Cardinals,2004,838557,300267,538290,7,35695
Arizona,Arizona,Cardinals,2004,838557,300267,538290,8,65887
Arizona,Arizona,Cardinals,2004,838557,300267,538290,9,72612
Arizona,Arizona,Cardinals,2004,838557,300267,538290,10,42297
Arizona,Arizona,Cardinals,2004,838557,300267,538290,11,72796
Arizona,Arizona,Cardinals,2004,838557,300267,538290,12,35820
Arizona,Arizona,Cardinals,2004,838557,300267,538290,13,62262
Arizona,Arizona,Cardinals,2004,838557,300267,538290,14,35069
Arizona,Arizona,Cardinals,2004,838557,300267,538290,15,40070
Arizona,Arizona,Cardinals,2004,838557,300267,538290,16,65825
Arizona,Arizona,Cardinals,2004,838557,300267,538290,17,31650
Atlanta,Atlanta,Falcons,2004,1133146,564769,568377,1,65584
Atlanta,Atlanta,Falcons,2004,1133146,564769,568377,2,70822
Atlanta,Atlanta,Falcons,2004,1133146,564769,568377,3,70534
Atlanta,Atlanta,Falcons,2004,1133146,564769,568377,4,73461
Atlanta,Atlanta,Falcons,2004,1133146,564769,568377,5,70434
Atlanta,Atlanta,Falcons,2004,1133146,564769,568377,6,70187
Atlanta,Atlanta,Falcons,2004,1133146,564769,568377,7,78260
Atlanta,Atlanta,Falcons,2004,1133146,564769,568377,8,75083
Atlanta,Atlanta,Falcons,2004,1133146,564769,568377,9,NA
Atlanta,Atlanta,Falcons,2004,1133146,564769,568377,10,70810
Atlanta,Atlanta,Falcons,2004,1133146,564769,568377,11,78793
Atlanta,Atlanta,Falcons,2004,1133146,564769,568377,12,70521
Atlanta,Atlanta,Falcons,2004,1133146,564769,568377,13,65556
Atlanta,Atlanta,Falcons,2004,1133146,564769,568377,14,70616
Atlanta,Atlanta,Falcons,2004,1133146,564769,568377,15,70845
Atlanta,Atlanta,Falcons,2004,1133146,564769,568377,16,64900
Atlanta,Atlanta,Falcons,2004,1133146,564769,568377,17,66740
Baltimore,Baltimore,Ravens,2004,1123288,558594,564694,1,73068
Baltimore,Baltimore,Ravens,2004,1123288,558594,564694,2,69859
Baltimore,Baltimore,Ravens,2004,1123288,558594,564694,3,65575
Baltimore,Baltimore,Ravens,2004,1123288,558594,564694,4,69827
Baltimore,Baltimore,Ravens,2004,1123288,558594,564694,5,90287
Baltimore,Baltimore,Ravens,2004,1123288,558594,564694,6,NA
Baltimore,Baltimore,Ravens,2004,1123288,558594,564694,7,69809
Baltimore,Baltimore,Ravens,2004,1123288,558594,564694,8,67715
Baltimore,Baltimore,Ravens,2004,1123288,558594,564694,9,69781
Baltimore,Baltimore,Ravens,2004,1123288,558594,564694,10,77826
Baltimore,Baltimore,Ravens,2004,1123288,558594,564694,11,69924
Baltimore,Baltimore,Ravens,2004,1123288,558594,564694,12,68756
Baltimore,Baltimore,Ravens,2004,1123288,558594,564694,13,69695
Baltimore,Baltimore,Ravens,2004,1123288,558594,564694,14,69856
Baltimore,Baltimore,Ravens,2004,1123288,558594,564694,15,57240
Baltimore,Baltimore,Ravens,2004,1123288,558594,564694,16,64227
Baltimore,Baltimore,Ravens,2004,1123288,558594,564694,17,69843
Buffalo,Buffalo,Bills,2004,1112531,574399,538132,1,72389
Buffalo,Buffalo,Bills,2004,1112531,574399,538132,2,53610
Buffalo,Buffalo,Bills,2004,1112531,574399,538132,3,NA
Buffalo,Buffalo,Bills,2004,1112531,574399,538132,4,72698
Buffalo,Buffalo,Bills,2004,1112531,574399,538132,5,77976
Buffalo,Buffalo,Bills,2004,1112531,574399,538132,6,72714
Buffalo,Buffalo,Bills,2004,1112531,574399,538132,7,69809
Buffalo,Buffalo,Bills,2004,1112531,574399,538132,8,65887
Buffalo,Buffalo,Bills,2004,1112531,574399,538132,9,72574
Buffalo,Buffalo,Bills,2004,1112531,574399,538132,10,68756
Buffalo,Buffalo,Bills,2004,1112531,574399,538132,11,72393
Buffalo,Buffalo,Bills,2004,1112531,574399,538132,12,66271
Buffalo,Buffalo,Bills,2004,1112531,574399,538132,13,73084
Buffalo,Buffalo,Bills,2004,1112531,574399,538132,14,72330
Buffalo,Buffalo,Bills,2004,1112531,574399,538132,15,65378
Buffalo,Buffalo,Bills,2004,1112531,574399,538132,16,63248
Buffalo,Buffalo,Bills,2004,1112531,574399,538132,17,73414
Charlotte,Carolina,Panthers,2004,1132109,586259,545850,1,73656
Charlotte,Carolina,Panthers,2004,1132109,586259,545850,2,78136
Charlotte,Carolina,Panthers,2004,1132109,586259,545850,3,NA
Charlotte,Carolina,Panthers,2004,1132109,586259,545850,4,73461
Charlotte,Carolina,Panthers,2004,1132109,586259,545850,5,75072
Charlotte,Carolina,Panthers,2004,1132109,586259,545850,6,67707
Charlotte,Carolina,Panthers,2004,1132109,586259,545850,7,73096
Charlotte,Carolina,Panthers,2004,1132109,586259,545850,8,66214
Charlotte,Carolina,Panthers,2004,1132109,586259,545850,9,73518
Charlotte,Carolina,Panthers,2004,1132109,586259,545850,10,63618
Charlotte,Carolina,Panthers,2004,1132109,586259,545850,11,72796
Charlotte,Carolina,Panthers,2004,1132109,586259,545850,12,73124
Charlotte,Carolina,Panthers,2004,1132109,586259,545850,13,58878
Charlotte,Carolina,Panthers,2004,1132109,586259,545850,14,73306
Charlotte,Carolina,Panthers,2004,1132109,586259,545850,15,70845
Charlotte,Carolina,Panthers,2004,1132109,586259,545850,16,65380
Charlotte,Carolina,Panthers,2004,1132109,586259,545850,17,73302
Chicago,Chicago,Bears,2004,1037347,495706,541641,1,61535
Chicago,Chicago,Bears,2004,1037347,495706,541641,2,70688
Chicago,Chicago,Bears,2004,1037347,495706,541641,3,64163
Chicago,Chicago,Bears,2004,1037347,495706,541641,4,61894
Chicago,Chicago,Bears,2004,1037347,495706,541641,5,NA
Chicago,Chicago,Bears,2004,1037347,495706,541641,6,61945
Chicago,Chicago,Bears,2004,1037347,495706,541641,7,65550
Chicago,Chicago,Bears,2004,1037347,495706,541641,8,62054
Chicago,Chicago,Bears,2004,1037347,495706,541641,9,78786
Chicago,Chicago,Bears,2004,1037347,495706,541641,10,68932
Chicago,Chicago,Bears,2004,1037347,495706,541641,11,61908
Chicago,Chicago,Bears,2004,1037347,495706,541641,12,64026
Chicago,Chicago,Bears,2004,1037347,495706,541641,13,62051
Chicago,Chicago,Bears,2004,1037347,495706,541641,14,67572
Chicago,Chicago,Bears,2004,1037347,495706,541641,15,62122
Chicago,Chicago,Bears,2004,1037347,495706,541641,16,61924
Chicago,Chicago,Bears,2004,1037347,495706,541641,17,62197
Cincinnati,Cincinnati,Bengals,2004,1099386,524248,575138,1,77230
Cincinnati,Cincinnati,Bengals,2004,1099386,524248,575138,2,65705
Cincinnati,Cincinnati,Bengals,2004,1099386,524248,575138,3,65575
Cincinnati,Cincinnati,Bengals,2004,1099386,524248,575138,4,62402
Cincinnati,Cincinnati,Bengals,2004,1099386,524248,575138,5,NA
Cincinnati,Cincinnati,Bengals,2004,1099386,524248,575138,6,73263
Cincinnati,Cincinnati,Bengals,2004,1099386,524248,575138,7,65806
Cincinnati,Cincinnati,Bengals,2004,1099386,524248,575138,8,68932
Cincinnati,Cincinnati,Bengals,2004,1099386,524248,575138,9,65721
Cincinnati,Cincinnati,Bengals,2004,1099386,524248,575138,10,87786
Cincinnati,Cincinnati,Bengals,2004,1099386,524248,575138,11,65780
Cincinnati,Cincinnati,Bengals,2004,1099386,524248,575138,12,65677
Cincinnati,Cincinnati,Bengals,2004,1099386,524248,575138,13,69695
Cincinnati,Cincinnati,Bengals,2004,1099386,524248,575138,14,68756
Cincinnati,Cincinnati,Bengals,2004,1099386,524248,575138,15,65378
Cincinnati,Cincinnati,Bengals,2004,1099386,524248,575138,16,64606
Cincinnati,Cincinnati,Bengals,2004,1099386,524248,575138,17,67074
Cleveland,Cleveland,Browns,2004,1141770,584840,556930,1,73068
Cleveland,Cleveland,Browns,2004,1141770,584840,556930,2,63119
Cleveland,Cleveland,Browns,2004,1141770,584840,556930,3,78521
Cleveland,Cleveland,Browns,2004,1141770,584840,556930,4,73348
Cleveland,Cleveland,Browns,2004,1141770,584840,556930,5,63609
Cleveland,Cleveland,Browns,2004,1141770,584840,556930,6,73263
Cleveland,Cleveland,Browns,2004,1141770,584840,556930,7,73394
Cleveland,Cleveland,Browns,2004,1141770,584840,556930,8,NA
Cleveland,Cleveland,Browns,2004,1141770,584840,556930,9,69781
Cleveland,Cleveland,Browns,2004,1141770,584840,556930,10,73703
Cleveland,Cleveland,Browns,2004,1141770,584840,556930,11,72547
Cleveland,Cleveland,Browns,2004,1141770,584840,556930,12,65677
Cleveland,Cleveland,Browns,2004,1141770,584840,556930,13,73028
Cleveland,Cleveland,Browns,2004,1141770,584840,556930,14,72330
Cleveland,Cleveland,Browns,2004,1141770,584840,556930,15,72489
Cleveland,Cleveland,Browns,2004,1141770,584840,556930,16,73169
Cleveland,Cleveland,Browns,2004,1141770,584840,556930,17,70724
Dallas,Dallas,Cowboys,2004,1086004,510892,575112,1,64105
Dallas,Dallas,Cowboys,2004,1086004,510892,575112,2,63119
Dallas,Dallas,Cowboys,2004,1086004,510892,575112,3,90367
Dallas,Dallas,Cowboys,2004,1086004,510892,575112,4,NA
Dallas,Dallas,Cowboys,2004,1086004,510892,575112,5,64018
Dallas,Dallas,Cowboys,2004,1086004,510892,575112,6,64162
Dallas,Dallas,Cowboys,2004,1086004,510892,575112,7,70679
Dallas,Dallas,Cowboys,2004,1086004,510892,575112,8,63616
Dallas,Dallas,Cowboys,2004,1086004,510892,575112,9,65721
Dallas,Dallas,Cowboys,2004,1086004,510892,575112,10,64190
Dallas,Dallas,Cowboys,2004,1086004,510892,575112,11,69924
Dallas,Dallas,Cowboys,2004,1086004,510892,575112,12,64026
Dallas,Dallas,Cowboys,2004,1086004,510892,575112,13,68093
